aX,aY,aZ,gX,gY,gZ
-0.967,0.162,-0.156,4.395,7.263,-2.136
-0.960,0.159,-0.149,5.737,4.700,0.427
-0.950,0.152,-0.142,6.165,2.502,2.869
-0.953,0.144,-0.149,4.150,-0.183,4.211
-0.959,0.150,-0.156,0.854,-2.686,4.700
-0.963,0.149,-0.168,-1.892,-5.066,3.845
-0.972,0.152,-0.182,-4.028,-6.531,2.869
-0.983,0.154,-0.190,-5.493,-6.104,2.014
-0.986,0.155,-0.186,-6.958,-4.150,1.038
-0.986,0.155,-0.177,-7.935,-2.075,0.244
-0.970,0.156,-0.169,-8.728,-0.854,-0.671
-0.958,0.162,-0.174,-8.484,-1.160,-1.404
-0.944,0.172,-0.186,-6.836,-2.563,-1.282
-0.942,0.173,-0.205,-5.127,-4.150,0.244
-0.949,0.163,-0.220,-4.150,-5.371,2.197
-0.956,0.157,-0.229,-2.930,-4.944,3.906
-0.960,0.146,-0.238,-0.610,-3.479,5.066
-0.962,0.137,-0.246,1.160,-1.953,4.944
-0.961,0.131,-0.249,0.916,0.854,3.723
-0.964,0.136,-0.243,0.244,4.089,2.014
-0.961,0.141,-0.230,0.000,7.080,0.305
-0.957,0.150,-0.211,0.183,9.338,-0.427
-0.958,0.155,-0.190,0.916,10.437,-0.549
-0.951,0.158,-0.167,2.258,9.888,0.061
-0.947,0.159,-0.156,4.272,8.118,1.221
-0.940,0.161,-0.155,5.676,5.249,2.808
-0.942,0.157,-0.172,6.897,2.930,3.601
-0.940,0.153,-0.190,7.202,1.587,4.028
-0.945,0.150,-0.202,6.836,1.343,4.028
-0.952,0.140,-0.211,6.287,2.441,3.357
-0.965,0.138,-0.208,5.249,4.150,2.747
-0.974,0.134,-0.207,4.395,6.042,1.953
-0.981,0.133,-0.198,2.747,7.446,1.160
-0.990,0.134,-0.188,1.343,8.362,0.793
-0.989,0.140,-0.173,0.183,8.728,0.305
-0.983,0.152,-0.152,-0.977,8.362,-0.488
-0.975,0.163,-0.135,-1.892,6.958,-0.916
-0.965,0.173,-0.129,-2.747,4.639,-0.793
-0.956,0.178,-0.137,-3.052,1.465,-0.610
-0.953,0.185,-0.152,-2.441,-1.404,-0.183
-0.951,0.182,-0.171,-1.770,-2.747,0.366

0.185,-0.225,2.262,-60.242,-172.363,-13.611
0.215,-0.232,2.367,-56.580,-192.383,-16.296
0.280,-0.216,2.450,-47.607,-222.351,-19.470
0.308,-0.151,2.546,-37.659,-256.165,-21.057
0.279,-0.166,2.491,-31.555,-297.974,-21.423
0.299,-0.159,2.302,-31.372,-342.102,-22.095
0.274,-0.103,2.094,-29.541,-372.498,-24.414
0.185,-0.082,1.856,-24.841,-384.949,-25.879
0.141,-0.039,1.753,-27.039,-386.292,-26.855
0.070,-0.105,1.624,-34.973,-386.536,-28.198
0.057,-0.139,1.460,-47.791,-392.700,-33.875
0.079,-0.057,1.387,-56.030,-400.635,-41.565
0.112,-0.053,1.160,-48.828,-410.339,-50.415
0.212,0.070,0.993,-39.673,-423.889,-56.580
0.272,0.164,0.830,-27.954,-433.533,-57.251
0.369,0.178,0.589,-17.151,-439.331,-52.917
0.447,0.216,0.313,-13.184,-444.092,-47.058
0.507,0.247,0.024,-14.709,-441.589,-41.992
0.545,0.278,-0.299,-23.254,-428.284,-37.537
0.560,0.288,-0.601,-38.086,-405.029,-34.790
0.607,0.284,-0.782,-55.969,-372.314,-31.860
0.527,0.253,-0.953,-68.665,-335.754,-26.367
0.532,0.227,-1.079,-72.876,-300.476,-17.578
0.544,0.161,-1.257,-72.815,-274.902,-7.751
0.562,0.052,-1.522,-71.716,-260.742,2.686
0.576,-0.055,-1.809,-67.749,-253.601,13.367
0.540,-0.168,-2.090,-57.312,-244.019,21.545
0.433,-0.267,-2.318,-44.922,-220.947,26.855
0.283,-0.322,-2.475,-36.072,-173.950,31.372
0.095,-0.343,-2.585,-32.776,-98.267,37.720
-0.134,-0.285,-2.456,-36.194,-0.488,43.823
-0.408,-0.245,-1.687,-33.630,80.139,44.495
-0.700,-0.182,-0.735,-12.756,97.778,33.752
-0.838,-0.186,0.056,31.006,82.886,18.921
-1.061,-0.151,0.500,73.608,22.156,2.502
-1.334,0.137,0.471,73.547,-14.709,-3.906
-1.351,0.165,0.271,56.213,-30.334,-11.536
-1.303,0.225,0.071,34.912,-31.616,-18.433
-1.195,0.270,-0.107,19.531,-25.635,-23.743
-1.058,0.271,-0.308,13.550,-17.944,-25.452
-0.921,0.261,-0.479,13.916,-9.460,-22.217
-0.822,0.229,-0.604,18.372,2.747,-15.259
-0.777,0.188,-0.606,12.146,14.648,-7.385
-0.800,0.198,-0.480,-6.836,18.433,-1.282
-0.875,0.212,-0.300,-20.386,15.442,3.418
-0.960,0.227,-0.142,-23.560,10.986,7.385
-1.025,0.234,-0.054,-17.944,8.423,11.902
-1.070,0.232,-0.025,-12.207,8.423,15.259
-1.090,0.207,-0.009,-7.507,7.568,16.724
-1.098,0.171,-0.008,-4.700,6.104,15.259
-1.087,0.140,-0.025,-3.967,5.310,11.475
-1.059,0.118,-0.036,-4.272,4.211,6.470
-1.022,0.094,-0.051,-5.676,1.648,1.648
-0.988,0.085,-0.090,-7.629,-2.625,-1.587
-0.955,0.100,-0.137,-6.470,-8.606,-2.380
-0.932,0.115,-0.192,-1.709,-13.916,-2.258
-0.912,0.127,-0.241,2.869,-15.747,-1.404
-0.890,0.137,-0.288,2.930,-13.977,-0.366
-0.881,0.151,-0.327,1.648,-9.888,0.549
-0.887,0.154,-0.348,1.465,-5.005,0.610
-0.900,0.157,-0.349,0.793,-0.488,0.549
-0.921,0.158,-0.317,0.366,5.066,0.488
-0.937,0.156,-0.259,0.427,10.925,0.000
-0.949,0.156,-0.193,0.610,14.465,-0.916
-0.960,0.159,-0.142,1.038,14.893,-1.648
-0.971,0.159,-0.124,2.380,13.062,-2.197
-0.971,0.165,-0.128,5.066,9.888,-2.747
-0.970,0.178,-0.146,8.423,6.714,-3.540
-0.967,0.192,-0.173,10.559,5.188,-3.845
-0.960,0.205,-0.194,12.024,5.127,-3.174
-0.959,0.211,-0.207,13.000,6.470,-2.441
-0.957,0.207,-0.206,12.268,8.667,-2.197
-0.958,0.197,-0.202,9.766,11.292,-2.014
-0.966,0.190,-0.193,6.226,13.000,-1.831
-0.970,0.179,-0.181,1.953,13.611,-1.160
-0.987,0.160,-0.155,-5.554,10.254,-0.793
-0.998,0.159,-0.148,-9.155,6.897,-0.549
-1.001,0.168,-0.129,-12.268,3.235,-0.488
-1.004,0.156,-0.117,-12.085,-0.183,-0.427
-1.002,0.156,-0.117,-11.047,-2.380,-0.610
-0.988,0.160,-0.135,-10.620,-4.028,-0.610
-0.979,0.166,-0.155,-10.193,-4.822,-0.549
-0.969,0.167,-0.175,-10.071,-4.944,-0.244
-0.959,0.175,-0.189,-9.766,-4.028,0.061
-0.956,0.178,-0.201,-9.155,-2.686,0.244
-0.957,0.178,-0.211,-8.972,-1.404,0.488
-0.948,0.167,-0.211,-7.935,-0.305,1.404
-0.947,0.159,-0.215,-5.493,0.793,2.930
-0.948,0.149,-0.207,-2.747,1.221,4.822
-0.954,0.140,-0.202,-0.427,1.038,5.859
-0.958,0.138,-0.196,0.916,0.793,5.676
-0.963,0.142,-0.190,1.282,1.038,4.456
-0.968,0.151,-0.182,1.099,1.770,2.808
-0.970,0.156,-0.181,1.099,2.808,1.709
-0.966,0.161,-0.179,1.587,4.028,1.648
-0.956,0.165,-0.182,2.747,5.066,1.709
-0.946,0.168,-0.186,4.028,5.981,1.709
-0.935,0.165,-0.193,4.150,6.653,1.587
-0.932,0.162,-0.199,3.601,6.897,1.404
-0.928,0.156,-0.203,4.333,6.226,1.648
-0.937,0.159,-0.208,5.859,5.981,2.808
-0.940,0.153,-0.203,7.263,5.798,3.418
-0.955,0.137,-0.211,7.141,6.348,3.967
-0.967,0.150,-0.179,5.554,6.592,3.662
-0.974,0.141,-0.176,5.066,6.836,2.441
-0.983,0.153,-0.156,3.357,8.606,1.221
-0.981,0.161,-0.141,0.549,8.850,-0.061
-0.982,0.163,-0.129,-1.099,8.911,-1.099
-0.980,0.175,-0.119,-3.113,7.446,-1.770
-0.977,0.185,-0.123,-4.028,4.639,-1.526
-0.974,0.186,-0.133,-3.784,1.343,-0.427
-0.976,0.185,-0.135,-3.174,-0.977,0.793
-0.975,0.175,-0.138,-2.380,-1.892,2.197
-0.973,0.169,-0.148,-2.258,-2.380,2.441
-0.965,0.164,-0.169,-2.869,-2.747,1.892
-0.960,0.161,-0.194,-3.662,-2.808,1.038
-0.952,0.159,-0.218,-4.028,-2.319,0.671
-0.950,0.162,-0.229,-3.662,-1.038,0.854
-0.948,0.162,-0.228,-2.808,1.282,1.587

0.293,-0.150,2.209,-33.813,-117.432,-6.836
0.346,-0.175,2.316,-43.030,-133.667,-9.949
0.396,-0.193,2.424,-51.086,-150.574,-13.550
0.430,-0.189,2.559,-56.091,-170.776,-17.029
0.462,-0.193,2.613,-55.786,-199.280,-19.958
0.530,-0.173,2.633,-52.063,-236.511,-23.743
0.649,-0.094,2.726,-46.021,-275.146,-27.466
0.680,-0.067,2.737,-37.292,-310.730,-27.161
0.637,-0.102,2.582,-36.743,-346.619,-24.841
0.663,-0.070,2.475,-44.678,-376.770,-24.536
0.637,-0.065,2.319,-48.035,-393.127,-27.771
0.532,-0.080,2.074,-47.485,-400.452,-30.823
0.461,-0.075,1.802,-49.011,-407.837,-32.776
0.429,-0.089,1.503,-49.316,-418.152,-36.072
0.463,-0.062,1.295,-48.523,-431.396,-40.588
0.535,-0.032,1.149,-44.739,-446.655,-42.053
0.583,-0.060,0.868,-38.086,-465.149,-42.175
0.671,0.031,0.562,-32.959,-485.962,-43.823
0.792,0.165,0.294,-24.780,-498.779,-48.645
0.854,0.252,-0.019,-19.043,-495.300,-53.406
0.890,0.346,-0.372,-25.391,-480.103,-50.903
0.883,0.429,-0.705,-42.908,-461.731,-42.419
0.893,0.410,-0.976,-66.040,-438.232,-31.677
0.909,0.321,-1.299,-89.600,-409.241,-17.517
0.893,0.176,-1.656,-107.361,-379.700,-2.319
0.924,-0.042,-2.047,-116.882,-355.164,13.000
0.924,-0.261,-2.430,-113.892,-340.515,29.297
0.833,-0.469,-2.753,-98.694,-325.806,41.992
0.629,-0.585,-2.989,-74.524,-295.044,47.791
0.416,-0.613,-3.231,-44.739,-232.117,47.791
0.246,-0.601,-3.515,-16.357,-119.202,46.509
-0.007,-0.498,-3.165,-15.198,43.945,58.594
-0.565,-0.496,-1.718,-21.729,152.832,68.054
-0.709,-0.395,-0.619,-11.230,152.588,43.335
-0.777,-0.346,0.127,48.279,134.644,7.263
-1.082,-0.107,0.491,118.042,103.577,-8.911
-1.294,0.159,0.628,139.099,67.139,-20.142
-1.293,0.283,0.625,116.089,39.307,-25.452
-1.322,0.307,0.597,78.552,28.015,-25.513
-1.326,0.347,0.466,38.025,24.536,-26.794
-1.235,0.382,0.306,13.733,17.700,-30.701
-1.115,0.398,0.108,7.874,7.996,-30.640
-1.020,0.381,-0.060,12.329,0.122,-24.109
-0.953,0.286,-0.284,29.236,-1.465,-12.939
-0.906,0.175,-0.450,43.396,2.197,-1.282
-0.891,0.132,-0.478,29.297,7.629,9.216
-0.906,0.122,-0.386,5.554,12.268,15.015
-0.937,0.120,-0.245,-9.155,16.296,16.113
-0.993,0.127,-0.086,-19.592,20.813,15.198
-1.034,0.146,0.052,-25.085,24.170,13.794
-1.054,0.165,0.135,-23.987,26.245,12.329
-1.057,0.184,0.187,-20.874,24.780,10.437
-1.046,0.182,0.218,-19.226,19.958,7.996
-1.021,0.175,0.222,-17.639,13.184,5.737
-1.000,0.162,0.203,-15.015,5.005,3.845
-0.982,0.142,0.154,-13.000,-4.150,2.258
-0.960,0.130,0.080,-10.620,-12.817,0.366
-0.947,0.125,0.007,-7.019,-19.165,-1.526
-0.949,0.132,-0.058,-4.700,-22.766,-2.930
-0.932,0.134,-0.118,-4.333,-22.278,-4.517
-0.941,0.131,-0.170,-4.272,-20.142,-5.920
-0.935,0.136,-0.209,-4.700,-16.418,-6.531
-0.943,0.145,-0.227,-4.761,-11.230,-5.737
-0.946,0.144,-0.232,-4.822,-4.822,-4.395
-0.956,0.143,-0.208,-4.517,-0.549,-2.808
-0.970,0.145,-0.174,-4.089,1.343,-1.953
-0.983,0.150,-0.142,-2.319,1.282,-0.244
-0.993,0.148,-0.130,0.122,-0.061,1.648
-1.000,0.156,-0.129,2.380,-1.465,3.113
-1.003,0.164,-0.118,4.822,-1.526,3.845
-1.005,0.162,-0.101,6.042,-0.305,3.418
-0.999,0.171,-0.094,5.859,0.549,2.014
-0.992,0.181,-0.107,7.080,0.122,-0.183
-0.985,0.187,-0.133,9.521,-0.183,-1.953
-0.974,0.194,-0.148,11.353,0.488,-2.197
-0.967,0.192,-0.149,12.756,2.380,-1.526
-0.963,0.185,-0.138,13.000,4.028,-0.366
-0.964,0.164,-0.121,12.085,5.371,1.038
-0.962,0.145,-0.104,10.925,5.310,2.075
-0.962,0.132,-0.084,9.338,3.967,2.075
-0.969,0.118,-0.071,6.531,2.319,1.831
-0.967,0.119,-0.068,3.357,0.366,1.648
-0.967,0.130,-0.078,1.038,-1.587,0.854
-0.971,0.143,-0.093,-1.099,-2.258,-0.183
-0.968,0.156,-0.100,-3.967,-1.465,-0.366
-0.972,0.162,-0.099,-6.104,-0.305,0.122
-0.977,0.156,-0.092,-6.897,0.610,0.793
-0.986,0.149,-0.084,-7.751,0.732,1.343
-0.992,0.141,-0.082,-8.972,-0.305,1.587
-1.000,0.132,-0.090,-8.850,-1.831,1.099
-1.000,0.136,-0.096,-7.568,-2.686,0.977
-0.997,0.139,-0.108,-5.920,-3.418,1.221
-0.989,0.148,-0.116,-4.639,-4.028,1.404
-0.980,0.156,-0.132,-3.723,-3.906,1.282
-0.971,0.163,-0.146,-2.869,-3.296,1.221
-0.967,0.165,-0.159,-2.747,-2.625,1.282
-0.964,0.167,-0.161,-2.014,-1.465,1.892
-0.964,0.170,-0.155,-1.221,0.427,1.953
-0.963,0.166,-0.152,-1.404,2.563,1.709
-0.957,0.159,-0.144,-1.831,4.517,1.221
-0.951,0.155,-0.133,-2.502,6.165,0.793
-0.953,0.147,-0.123,-2.563,7.080,0.305
-0.950,0.144,-0.113,-1.831,6.958,0.549
-0.950,0.145,-0.104,-0.183,6.042,1.038
-0.957,0.144,-0.099,1.465,5.127,1.770
-0.958,0.141,-0.100,1.892,4.333,2.136
-0.957,0.137,-0.109,1.770,3.723,1.892
-0.958,0.138,-0.116,1.465,3.540,1.282
-0.960,0.139,-0.122,1.221,4.150,0.854
-0.965,0.139,-0.128,0.793,5.371,0.000
-0.967,0.145,-0.127,0.000,6.592,-0.671
-0.972,0.147,-0.119,-0.366,7.324,-1.343
-0.979,0.154,-0.105,-1.038,7.812,-1.648
-0.983,0.160,-0.091,-1.587,7.507,-1.526
-0.984,0.166,-0.086,-1.404,6.104,-0.854
-0.985,0.169,-0.089,-0.854,4.395,-0.244
-0.987,0.169,-0.085,-0.427,3.540,0.427
-0.990,0.166,-0.076,-0.488,4.028,1.038
-0.987,0.164,-0.072,-0.732,4.272,1.160

0.230,-0.164,2.123,-27.405,-151.428,-17.029
0.262,-0.163,2.107,-32.288,-174.316,-22.400
0.290,-0.161,2.094,-37.537,-191.772,-25.696
0.276,-0.159,2.058,-42.847,-204.346,-26.733
0.253,-0.165,1.989,-47.974,-215.576,-26.672
0.241,-0.146,1.963,-50.659,-227.539,-25.574
0.240,-0.137,1.946,-48.523,-242.981,-23.804
0.256,-0.115,1.913,-46.204,-261.108,-22.705
0.289,-0.056,1.923,-46.021,-278.320,-23.132
0.275,-0.056,1.890,-47.241,-294.312,-23.865
0.219,-0.080,1.784,-51.941,-311.646,-24.841
0.180,-0.056,1.682,-57.922,-330.627,-26.978
0.150,-0.030,1.575,-59.509,-348.999,-30.884
0.123,0.011,1.470,-56.580,-365.112,-34.851
0.100,0.032,1.351,-52.185,-382.019,-36.011
0.130,0.023,1.234,-48.889,-402.222,-33.447
0.174,0.023,1.125,-44.617,-421.875,-29.663
0.199,0.023,0.912,-35.583,-436.523,-26.794
0.241,0.069,0.672,-24.170,-441.833,-25.269
0.258,0.166,0.517,-14.648,-431.458,-23.254
0.234,0.163,0.389,-10.559,-411.316,-17.761
0.220,0.167,0.230,-13.855,-393.860,-11.536
0.253,0.238,0.159,-19.836,-380.554,-10.010
0.264,0.227,0.030,-24.109,-366.821,-13.062
0.272,0.210,-0.136,-33.813,-357.239,-16.663
0.322,0.226,-0.306,-44.556,-354.065,-19.714
0.401,0.220,-0.419,-49.866,-352.905,-21.667
0.416,0.143,-0.650,-51.758,-349.243,-18.250
0.423,0.141,-0.993,-54.504,-345.703,-9.949
0.463,0.083,-1.393,-53.345,-334.412,-3.174
0.464,-0.052,-1.806,-49.622,-310.852,2.930
0.462,-0.180,-2.209,-48.096,-274.353,10.681
0.380,-0.287,-2.550,-48.096,-221.008,16.907
0.404,-0.400,-3.003,-47.119,-142.029,20.996
0.356,-0.379,-3.296,-48.401,-32.104,31.250
-0.034,-0.398,-2.642,-41.626,73.547,49.255
-0.476,-0.457,-1.457,-17.151,89.905,45.471
-0.645,-0.318,-0.760,7.751,56.458,9.460
-0.882,-0.129,-0.351,65.552,43.945,-16.357
-1.122,0.134,-0.174,121.216,45.715,-18.311
-1.163,0.225,0.022,133.423,58.777,-14.648
-1.154,0.229,0.216,100.403,67.383,-11.047
-1.130,0.226,0.261,53.162,67.871,-11.780
-1.094,0.286,0.153,20.386,61.462,-17.639
-1.047,0.362,0.020,8.850,49.866,-23.071
-1.004,0.350,-0.082,8.972,37.781,-23.499
-0.979,0.327,-0.169,5.371,29.907,-16.418
-0.986,0.338,-0.180,-0.610,23.315,-5.920
-1.010,0.311,-0.133,-0.244,15.991,2.686
-1.032,0.247,-0.087,1.404,8.850,8.301
-1.064,0.233,-0.052,-5.981,5.493,11.597
-1.088,0.225,-0.035,-15.930,4.272,12.756
-1.091,0.197,-0.056,-21.240,5.249,12.024
-1.084,0.173,-0.065,-18.372,6.348,10.681
-1.055,0.159,-0.066,-12.329,7.324,8.606
-1.025,0.147,-0.044,-7.996,9.399,7.080
-1.003,0.127,-0.026,-9.094,10.193,6.104
-0.978,0.114,-0.021,-12.512,7.446,4.883
-0.967,0.113,-0.028,-11.902,1.709,3.479
-0.954,0.118,-0.041,-7.629,-2.991,2.625
-0.953,0.129,-0.051,-3.784,-6.531,2.197
-0.945,0.134,-0.061,-1.099,-7.080,1.587
-0.932,0.141,-0.087,-0.549,-6.836,-0.061
-0.925,0.154,-0.133,-0.854,-6.348,-1.892
-0.908,0.168,-0.182,-1.404,-5.432,-2.747
-0.909,0.173,-0.228,-1.099,-3.540,-3.296
-0.910,0.177,-0.249,-0.916,-0.244,-3.174
-0.920,0.169,-0.245,-0.671,4.272,-2.991
-0.936,0.160,-0.213,-0.427,9.460,-2.319
-0.963,0.149,-0.173,0.366,13.062,-0.366
-0.979,0.150,-0.172,2.136,12.024,-0.305
-0.992,0.154,-0.176,3.723,11.353,-0.305
-0.998,0.156,-0.185,5.249,11.841,-0.977
-0.999,0.162,-0.185,6.714,12.268,-1.648
-0.999,0.175,-0.178,8.606,12.939,-2.075
-0.998,0.180,-0.163,10.254,13.428,-2.136
-0.995,0.191,-0.147,10.559,13.367,-2.197
-0.989,0.203,-0.133,10.010,12.939,-2.625
-0.981,0.211,-0.120,7.751,11.902,-3.479
-0.974,0.224,-0.105,4.089,11.108,-3.662
-0.965,0.222,-0.087,0.916,10.254,-2.625
-0.955,0.217,-0.081,-1.404,8.728,-1.587
-0.944,0.213,-0.085,-2.747,5.432,0.122
-0.940,0.205,-0.095,-2.991,1.892,1.648
-0.944,0.195,-0.098,-3.723,-0.977,2.930
-0.946,0.183,-0.106,-4.761,-2.686,3.662
-0.958,0.170,-0.119,-5.615,-3.479,3.784
-0.969,0.156,-0.134,-6.104,-3.784,3.845
-0.980,0.144,-0.145,-6.226,-3.113,3.845
-0.989,0.134,-0.139,-6.409,-1.587,4.089
-0.992,0.119,-0.133,-6.470,0.671,3.845
-0.989,0.113,-0.126,-6.226,2.258,3.113
-0.983,0.118,-0.120,-5.127,2.686,2.319
-0.980,0.124,-0.113,-3.296,2.808,1.587
-0.974,0.136,-0.104,-2.136,2.563,0.854
-0.968,0.147,-0.106,-1.648,1.709,0.122
-0.966,0.160,-0.125,-0.916,0.488,-0.549
-0.957,0.165,-0.153,0.427,-0.488,-1.099
-0.960,0.177,-0.178,1.343,-0.366,-1.160
-0.961,0.180,-0.195,2.197,1.221,-0.671
-0.962,0.173,-0.198,2.930,4.211,-0.366
-0.969,0.169,-0.191,2.869,7.874,-0.305
-0.965,0.169,-0.167,2.747,11.353,-0.977
-0.959,0.173,-0.140,2.502,14.282,-1.465
-0.955,0.185,-0.108,1.770,15.076,-1.343
-0.951,0.198,-0.087,2.319,13.428,-0.854
-0.950,0.211,-0.083,3.662,10.010,-0.610
-0.953,0.216,-0.086,4.089,6.470,-0.061
-0.960,0.214,-0.097,2.930,4.211,0.366
-0.963,0.205,-0.104,1.953,3.418,0.854
-0.970,0.195,-0.110,1.343,3.662,0.610
-0.974,0.185,-0.119,0.916,4.822,0.916
-0.972,0.172,-0.127,0.305,5.554,1.038
-0.971,0.161,-0.132,0.122,6.104,0.916
-0.967,0.156,-0.132,-0.305,6.409,0.793
-0.962,0.154,-0.124,-1.160,5.859,0.427
-0.962,0.155,-0.117,-2.441,4.883,-0.305
-0.967,0.162,-0.115,-3.296,3.540,-0.549
-0.975,0.170,-0.113,-2.747,2.136,-0.366

0.285,-0.155,2.696,-32.593,-18.127,20.020
0.245,-0.240,3.002,-44.922,-48.584,15.259
0.255,-0.222,3.024,-58.228,-97.168,-0.488
0.345,-0.092,2.918,-65.186,-158.630,-20.630
0.439,0.037,2.717,-64.087,-215.515,-36.499
0.501,0.136,2.480,-60.669,-258.240,-40.955
0.557,0.176,2.367,-60.486,-283.264,-35.828
0.604,0.198,2.346,-60.669,-293.701,-24.902
0.597,0.200,2.340,-61.279,-300.110,-15.015
0.602,0.208,2.297,-61.340,-311.340,-8.728
0.597,0.210,2.253,-61.340,-327.087,-2.625
0.601,0.181,2.133,-59.998,-349.487,3.784
0.602,0.159,1.982,-56.396,-376.526,10.498
0.565,0.113,1.772,-46.997,-405.518,15.808
0.514,0.068,1.523,-35.095,-434.570,18.188
0.497,0.077,1.312,-24.902,-457.031,17.578
0.476,0.087,1.101,-17.029,-467.163,14.587
0.428,0.110,0.919,-13.611,-467.590,10.864
0.375,0.093,0.724,-16.174,-463.135,9.338
0.348,0.079,0.549,-20.020,-458.923,8.057
0.356,0.135,0.471,-20.325,-453.308,6.409
0.344,0.134,0.350,-15.076,-444.580,5.188
0.356,0.153,0.214,-12.329,-438.965,5.493
0.413,0.180,0.093,-12.024,-434.998,7.385
0.451,0.181,-0.071,-12.146,-430.115,10.742
0.494,0.189,-0.237,-16.541,-423.584,14.648
0.514,0.198,-0.452,-23.376,-413.208,19.165
0.475,0.191,-0.700,-32.532,-400.818,23.743
0.422,0.211,-0.873,-43.335,-381.470,29.480
0.330,0.167,-1.050,-47.852,-349.731,35.217
0.231,0.139,-1.220,-46.936,-312.378,39.795
0.175,0.078,-1.312,-45.105,-276.733,41.931
0.136,0.038,-1.338,-42.114,-239.746,41.565
0.074,-0.026,-1.353,-36.438,-202.942,38.147
0.004,-0.095,-1.368,-33.813,-170.166,33.569
-0.045,-0.160,-1.372,-34.607,-145.813,30.457
-0.079,-0.211,-1.398,-32.654,-128.418,28.625
-0.130,-0.231,-1.444,-25.513,-113.953,27.283
-0.217,-0.222,-1.466,-17.090,-97.107,24.841
-0.319,-0.179,-1.424,-10.071,-74.585,20.874
-0.451,-0.152,-1.329,-5.615,-48.279,16.602
-0.581,-0.114,-1.156,-4.578,-24.780,12.634
-0.702,-0.096,-0.960,-2.014,-7.812,8.484
-0.814,-0.100,-0.768,4.944,2.258,4.639
-0.884,-0.095,-0.603,13.611,3.784,1.465
-0.937,-0.074,-0.486,18.921,0.000,-1.465
-0.970,-0.045,-0.402,19.409,-4.517,-4.395
-0.966,-0.026,-0.376,17.517,-11.536,-6.165
-0.927,0.004,-0.393,15.808,-21.362,-6.836
-0.901,0.020,-0.474,18.372,-30.884,-6.531
-0.887,0.035,-0.565,20.752,-35.400,-5.249
-0.876,0.055,-0.624,18.677,-33.997,-3.662
-0.852,0.076,-0.653,14.282,-28.076,-3.113
-0.832,0.103,-0.676,9.766,-19.409,-8.057
-0.800,0.150,-0.659,3.052,4.700,-11.597
-0.800,0.171,-0.596,1.709,18.311,-13.428
-0.806,0.198,-0.501,4.761,27.954,-12.817
-0.819,0.212,-0.426,14.221,31.860,-9.705
-0.833,0.216,-0.393,27.588,31.250,-5.066
-0.845,0.203,-0.386,38.818,27.649,-0.610
-0.862,0.178,-0.392,42.969,23.254,2.808
-0.882,0.161,-0.387,38.818,21.484,4.456
-0.914,0.143,-0.383,32.654,23.376,3.845
-0.939,0.130,-0.369,24.353,26.917,1.648
-0.952,0.112,-0.350,13.611,29.602,-0.916
-0.958,0.106,-0.321,1.282,29.846,-2.625
-0.970,0.105,-0.282,-8.362,25.879,-3.723
-0.980,0.104,-0.261,-14.771,18.433,-3.601
-0.992,0.106,-0.263,-17.944,11.169,-2.563
-0.993,0.104,-0.281,-18.616,4.456,-1.282
-0.980,0.094,-0.317,-17.334,-1.038,0.122
-0.973,0.098,-0.370,-15.869,-4.089,0.793
-0.961,0.094,-0.421,-16.113,-5.127,0.793
-0.944,0.090,-0.457,-17.944,-3.784,0.549
-0.927,0.100,-0.472,-19.714,-1.465,0.610
-0.915,0.107,-0.470,-19.653,1.465,0.244
-0.907,0.116,-0.465,-19.165,2.869,0.549
-0.899,0.127,-0.459,-17.944,2.380,1.160
-0.893,0.127,-0.456,-15.137,0.244,2.075
-0.895,0.134,-0.462,-11.292,-1.038,2.747
-0.889,0.130,-0.459,-6.897,-1.099,3.784
-0.886,0.131,-0.453,-3.235,-0.122,4.333
-0.880,0.132,-0.443,-0.732,2.380,4.028
-0.871,0.121,-0.436,0.183,5.188,2.930
-0.865,0.120,-0.427,-0.793,7.202,1.587
-0.868,0.119,-0.414,-1.404,8.484,0.427
-0.877,0.112,-0.405,-0.854,10.864,0.488
-0.888,0.106,-0.389,-0.549,12.817,1.282
-0.891,0.091,-0.376,0.427,13.611,2.991
-0.894,0.078,-0.367,1.526,13.062,4.395
-0.891,0.074,-0.364,2.563,12.146,4.639
-0.897,0.078,-0.364,2.686,11.353,3.235
-0.897,0.077,-0.374,1.282,12.085,0.793
-0.890,0.087,-0.380,-1.770,12.329,-1.404
-0.884,0.095,-0.406,-2.808,12.024,-2.563
-0.881,0.105,-0.425,-1.770,12.207,-2.686
-0.882,0.098,-0.436,1.221,13.062,-1.709
-0.889,0.094,-0.438,3.845,14.526,-0.061
-0.901,0.089,-0.426,5.371,16.479,1.892
-0.918,0.092,-0.401,6.592,18.433,2.380
-0.927,0.098,-0.368,6.836,20.386,1.587
-0.932,0.108,-0.340,6.409,20.813,-0.122
-0.937,0.123,-0.320,5.249,19.409,-1.221
-0.935,0.131,-0.315,4.333,16.418,-1.831
-0.932,0.135,-0.322,4.028,12.817,-1.465
-0.932,0.140,-0.340,3.845,9.033,-0.427
-0.929,0.140,-0.359,3.357,6.897,0.671
-0.924,0.134,-0.372,1.831,6.409,1.221
-0.917,0.132,-0.381,-0.610,6.897,1.343
-0.915,0.126,-0.386,-2.502,7.935,0.854
-0.918,0.126,-0.387,-3.967,9.399,0.854
-0.915,0.122,-0.380,-4.272,10.803,1.221
-0.916,0.121,-0.365,-4.028,11.963,1.953
