aX,aY,aZ,gX,gY,gZ
0.936,-0.748,-1.438,26.794,208.740,-224.670
1.036,-0.677,-1.305,46.021,250.427,-241.272
1.116,-0.634,-1.178,64.148,289.429,-251.038
1.219,-0.602,-0.961,81.360,325.256,-253.967
1.245,-0.600,-0.784,100.647,357.666,-249.634
1.232,-0.600,-0.551,121.460,385.498,-240.540
1.252,-0.550,-0.319,145.142,409.363,-232.117
1.271,-0.359,-0.059,166.687,428.650,-228.943
1.286,-0.066,0.375,179.321,458.008,-243.103
1.371,0.531,1.375,145.874,468.689,-257.019
1.497,0.797,1.743,120.605,484.619,-276.184
1.623,1.038,2.033,112.732,494.385,-291.626
1.847,1.450,2.472,117.737,493.164,-290.833
1.607,1.977,3.350,121.704,467.102,-251.404
0.914,2.056,3.998,125.732,411.377,-167.786
0.665,1.912,3.696,115.051,345.520,-72.327
0.830,1.623,3.270,90.942,264.099,-8.728
1.045,1.533,3.064,42.725,205.627,7.019
1.112,1.363,2.809,-13.123,186.829,-12.939
1.017,1.257,2.911,-48.157,190.613,-38.147
0.862,1.205,2.783,-43.579,205.994,-51.575
0.697,1.217,2.612,-25.024,209.839,-50.171
0.750,0.914,1.511,-20.325,201.050,-46.265
0.510,1.291,2.641,-58.960,160.095,-50.781
0.554,1.136,2.133,-77.820,120.422,-72.754
0.504,1.073,2.120,-106.201,98.938,-89.600
0.494,0.891,1.817,-111.511,76.660,-96.863
0.438,0.709,1.641,-95.093,65.247,-92.285
0.443,0.615,1.148,-65.857,69.275,-79.041
0.421,0.543,0.914,-36.682,56.152,-60.120
0.417,0.420,0.995,-16.296,36.072,-44.800
0.464,0.322,0.908,-1.343,40.405,-36.926
0.447,0.277,0.866,8.484,51.941,-37.964
0.398,0.256,0.878,13.489,57.312,-46.204
0.362,0.261,1.051,23.193,56.702,-56.091
0.392,0.396,0.943,21.423,57.251,-64.636
0.378,0.499,0.917,8.423,42.908,-67.993
0.307,0.607,1.170,3.906,19.592,-60.120
0.274,0.646,1.374,0.916,5.859,-45.410
0.320,0.629,1.159,-4.211,3.601,-29.419
0.331,0.613,1.122,-9.766,-10.498,-15.991
0.347,0.582,1.073,-12.390,-28.137,-8.179
0.385,0.581,0.975,-19.165,-45.044,-5.554
0.404,0.598,1.038,-26.855,-59.204,-7.507
0.432,0.610,1.002,-32.410,-57.922,-12.695
0.466,0.599,0.792,-37.598,-47.974,-18.433
0.461,0.580,0.662,-42.175,-46.875,-21.057
0.432,0.554,0.612,-41.382,-50.659,-19.226
0.392,0.578,0.706,-32.959,-47.974,-14.282
0.421,0.568,0.536,-20.691,-41.504,-8.545
0.386,0.564,0.644,-14.709,-40.222,-3.845
0.424,0.520,0.458,-6.409,-29.541,-0.427
0.387,0.539,0.628,-0.916,-18.677,2.319
0.377,0.515,0.607,2.930,-11.780,2.258
0.327,0.551,0.851,1.343,-11.475,1.038
0.372,0.493,0.700,3.174,-7.751,0.061
0.365,0.509,0.781,3.052,-3.174,-0.488
0.376,0.528,0.749,3.418,1.221,-1.892
0.374,0.523,0.702,1.343,1.343,-1.648
0.357,0.504,0.728,-0.732,-2.747,0.854
0.337,0.476,0.773,-1.648,-5.188,3.113
0.349,0.447,0.726,-0.366,-5.188,4.822
0.344,0.445,0.721,1.709,-6.836,5.127
0.331,0.467,0.730,4.028,-7.935,3.845
0.331,0.485,0.724,5.249,-6.836,1.892
0.333,0.485,0.726,3.723,-5.371,-0.244
0.343,0.485,0.711,0.977,-3.357,-2.258
0.337,0.476,0.740,-0.671,-3.418,-3.296
0.343,0.463,0.703,-0.305,-3.235,-3.479
0.330,0.468,0.724,1.160,-6.592,-2.258
0.326,0.461,0.777,5.249,-10.681,-0.610
0.308,0.503,0.846,10.193,-9.338,1.709
0.326,0.489,0.757,12.878,-6.958,2.808
0.312,0.494,0.814,13.123,-3.784,3.906
0.310,0.494,0.762,11.230,-0.671,3.906
0.302,0.488,0.774,6.226,-2.686,3.052
0.307,0.478,0.776,2.014,-3.296,1.709
0.312,0.477,0.795,0.061,-2.686,0.183
0.314,0.486,0.801,-0.610,-2.014,-1.343
0.310,0.506,0.798,-0.488,-2.502,-1.892
0.302,0.518,0.810,-0.366,-4.395,-1.892
0.299,0.519,0.812,-1.099,-5.981,-1.648
0.298,0.516,0.794,-1.953,-6.165,-0.854
0.299,0.505,0.797,-2.014,-5.310,0.305
0.296,0.487,0.744,-1.343,-4.456,1.160
0.293,0.475,0.746,-0.488,-5.859,2.563
0.289,0.485,0.762,0.671,-6.104,2.930
0.300,0.488,0.739,1.099,-6.653,2.380
0.303,0.505,0.758,0.916,-7.141,2.014
0.306,0.513,0.753,0.305,-7.019,1.892
0.315,0.506,0.706,0.366,-5.066,1.282
0.308,0.507,0.761,-0.244,-5.249,1.953
0.309,0.525,0.775,-0.549,-3.967,2.258
0.308,0.513,0.752,-0.671,-2.930,1.770
0.300,0.508,0.760,-0.916,-2.625,1.404
0.302,0.514,0.764,-0.549,-2.686,1.770
0.305,0.512,0.766,0.244,-2.747,2.197
0.306,0.511,0.778,2.197,-2.747,3.723
0.309,0.489,0.740,4.395,-2.197,5.554
0.294,0.482,0.785,4.456,-2.197,6.836
0.299,0.475,0.771,3.174,-2.991,6.714
0.298,0.463,0.775,0.854,-3.174,5.127
0.297,0.451,0.759,-0.610,-1.282,2.991
0.293,0.447,0.768,-1.160,-0.366,2.197
0.286,0.459,0.777,-1.160,-0.244,1.587
0.288,0.470,0.779,-0.549,-0.366,1.038
0.291,0.485,0.779,-0.366,-0.122,0.671
0.290,0.495,0.781,-0.732,0.122,0.549
0.282,0.500,0.786,-1.404,-0.183,0.305
0.284,0.505,0.786,-1.038,-1.221,1.892
0.288,0.513,0.781,0.244,-2.197,3.418
0.289,0.517,0.784,1.465,-2.869,4.272
0.284,0.523,0.803,1.648,-3.845,4.639
0.286,0.520,0.794,1.221,-3.418,4.517
0.288,0.513,0.782,-0.061,-2.502,3.723

0.691,-1.408,-1.635,-117.676,-129.028,-71.472
1.009,-1.592,-1.941,-103.516,-115.906,-92.468
1.335,-1.751,-2.326,-75.134,-66.406,-129.150
1.565,-1.753,-2.635,-47.241,7.568,-177.734
1.859,-1.727,-2.668,-17.334,102.478,-233.582
2.223,-1.688,-2.448,9.827,213.867,-286.133
2.525,-1.554,-2.173,39.978,307.983,-328.308
2.772,-1.404,-1.784,65.857,377.075,-360.107
2.899,-1.296,-1.501,96.558,429.382,-381.348
2.951,-1.179,-1.170,130.554,476.746,-388.123
2.973,-0.991,-0.712,178.772,516.479,-380.920
2.895,-0.722,-0.076,235.840,554.138,-361.694
2.923,-0.325,0.555,287.842,589.966,-335.754
2.886,-0.096,1.316,325.928,622.009,-312.378
2.977,0.121,2.034,323.120,655.273,-301.086
3.451,0.695,2.837,300.537,690.796,-307.556
3.324,1.765,4.000,276.001,686.096,-296.753
1.934,2.425,4.000,229.980,621.765,-226.990
0.948,1.591,4.000,152.588,547.363,-144.409
0.833,1.547,4.000,118.530,453.918,-91.858
1.217,1.146,4.000,-15.442,301.575,-90.454
1.110,1.495,4.000,-116.638,190.918,-123.352
0.991,1.590,3.994,-165.405,138.489,-164.612
0.775,1.781,3.840,-134.033,141.296,-193.970
0.543,1.636,3.171,-95.581,158.325,-202.698
0.458,2.697,3.497,-147.827,131.348,-192.688
0.588,2.536,3.031,-174.500,43.640,-185.669
0.507,2.542,2.652,-171.936,39.429,-172.852
0.186,2.562,2.727,-166.016,31.738,-144.897
0.405,2.222,1.875,-104.126,23.804,-76.172
0.504,1.809,1.874,-60.364,-13.550,-5.737
0.528,1.360,1.286,-21.790,-21.118,29.480
0.433,1.127,1.556,-5.920,2.869,37.292
0.211,0.694,1.302,3.479,60.547,29.907
0.103,0.345,0.728,-1.465,99.915,30.212
-0.071,0.098,1.043,-1.892,63.110,35.522
-0.117,-0.086,1.134,13.306,28.076,36.194
-0.060,-0.168,0.847,25.757,22.461,25.146
-0.030,-0.101,0.859,15.747,12.695,10.498
0.013,0.004,0.914,14.526,8.972,-4.395
0.105,0.002,0.677,19.897,15.076,-21.851
0.164,0.101,0.666,23.865,12.146,-36.194
0.211,0.169,0.804,31.799,2.747,-44.128
0.298,0.287,0.786,38.818,3.967,-45.227
0.396,0.367,0.682,40.649,6.592,-43.518
0.441,0.570,0.764,38.452,9.277,-39.063
0.475,0.711,0.729,30.579,5.615,-32.043
0.449,0.767,0.825,19.775,-1.343,-22.095
0.387,0.784,0.912,11.292,4.517,-11.353
0.409,0.718,0.748,0.061,15.015,-2.380
0.401,0.623,0.809,-14.221,15.991,2.869
0.419,0.507,0.719,-22.400,22.156,4.272
0.394,0.432,0.680,-29.114,22.766,3.296
0.355,0.400,0.712,-26.855,18.127,2.625
0.346,0.396,0.698,-13.245,17.517,3.418
0.349,0.458,0.725,-0.793,18.127,4.395
0.355,0.515,0.641,7.202,16.846,4.578
0.338,0.605,0.698,5.371,10.986,4.700
0.319,0.636,0.794,0.366,3.906,3.174
0.339,0.641,0.719,-6.165,-0.977,2.502
0.313,0.642,0.816,-15.076,-4.395,2.930
0.309,0.620,0.791,-19.714,-3.601,2.686
0.299,0.590,0.813,-23.499,-6.531,2.075
0.277,0.576,0.748,-25.879,-7.690,1.221
0.275,0.535,0.771,-27.588,-8.118,0.183
0.304,0.526,0.728,-23.682,-6.836,1.465
0.301,0.509,0.710,-13.550,-3.113,3.845
0.289,0.498,0.677,-0.854,-1.404,8.728
0.278,0.500,0.685,10.193,-1.770,14.465
0.279,0.505,0.683,15.808,-1.587,17.029
0.277,0.506,0.701,14.343,-1.282,15.869
0.269,0.490,0.720,10.376,-0.793,13.550
0.250,0.487,0.735,5.615,-0.427,10.742
0.236,0.470,0.753,1.831,-1.099,7.874
0.234,0.469,0.749,-0.244,-2.075,6.409
0.237,0.469,0.736,-0.671,-1.892,5.859
0.257,0.465,0.750,-1.404,-2.258,4.700
0.266,0.472,0.750,-1.343,-1.892,3.418
0.266,0.483,0.751,0.366,0.244,2.930
0.277,0.497,0.722,3.601,1.770,3.723
0.271,0.510,0.781,6.226,1.404,4.395
0.284,0.521,0.761,7.812,3.174,4.517
0.283,0.540,0.777,5.005,4.211,3.906
0.281,0.531,0.751,2.197,3.357,3.418
0.255,0.519,0.840,2.502,-0.244,4.211
0.258,0.513,0.812,7.324,1.892,5.249
0.255,0.501,0.760,9.338,3.662,6.226
0.241,0.505,0.820,10.803,0.793,7.385
0.244,0.510,0.779,11.414,1.282,7.690
0.239,0.504,0.789,9.460,1.587,6.409
0.240,0.496,0.796,6.470,2.747,4.639
0.246,0.484,0.773,4.211,3.967,2.747
0.247,0.483,0.796,4.028,4.089,2.441
0.258,0.508,0.794,10.559,4.456,3.479
0.257,0.524,0.804,12.146,3.601,4.333
0.257,0.534,0.829,11.963,2.380,4.822
0.256,0.531,0.813,10.864,2.197,5.005
0.256,0.531,0.817,8.240,1.343,4.517
0.258,0.522,0.804,4.333,0.366,3.235
0.266,0.521,0.786,0.916,0.061,1.831
0.274,0.519,0.779,-0.916,-0.610,1.038
0.278,0.520,0.771,-1.526,-0.061,0.549
0.283,0.517,0.773,-1.892,0.854,0.244
0.279,0.520,0.776,-1.953,1.343,0.427
0.274,0.520,0.783,-1.282,1.465,1.160
0.269,0.516,0.801,-0.610,1.343,1.831
0.267,0.510,0.796,0.366,1.038,2.747
0.261,0.507,0.810,0.793,0.366,3.601
0.262,0.493,0.806,0.916,-1.038,3.967
0.262,0.486,0.788,1.282,-1.770,4.089
0.257,0.484,0.795,0.916,-2.563,4.333
0.257,0.484,0.786,0.183,-2.869,3.601
0.261,0.486,0.762,-0.427,-3.662,3.052
0.266,0.490,0.752,-1.465,-4.639,2.502
0.262,0.494,0.755,-2.319,-4.883,1.587
0.264,0.496,0.757,-3.235,-4.639,1.038
0.266,0.489,0.754,-3.540,-4.333,0.732
0.265,0.496,0.749,-2.930,-3.601,0.916
0.265,0.494,0.750,-1.099,-3.296,1.648

0.574,-1.355,-1.504,-75.806,-14.343,-115.906
0.745,-1.445,-1.756,-68.970,2.197,-139.221
0.936,-1.449,-1.978,-45.532,38.696,-169.495
1.117,-1.388,-2.063,-13.733,91.064,-208.679
1.282,-1.259,-2.006,21.301,154.358,-252.869
1.491,-1.073,-1.792,55.542,222.961,-294.250
1.666,-0.857,-1.514,88.440,285.339,-326.355
1.764,-0.679,-1.175,115.295,335.693,-345.093
1.873,-0.498,-0.796,139.526,376.831,-347.900
1.847,-0.302,-0.395,163.818,412.415,-335.937
1.786,-0.164,-0.037,189.697,439.880,-311.340
1.696,-0.032,0.346,218.384,454.712,-277.344
1.580,0.152,0.766,235.107,460.327,-242.737
1.495,0.304,1.116,235.962,464.722,-221.680
1.526,0.542,1.406,219.910,472.961,-219.971
1.540,0.884,1.868,183.472,475.891,-231.445
1.460,1.187,2.315,133.545,472.961,-245.117
1.265,1.425,2.753,74.341,457.275,-248.657
1.019,1.518,3.016,21.851,421.936,-236.694
0.917,1.437,3.010,-0.854,371.765,-211.609
0.922,1.486,2.951,4.639,314.941,-181.885
0.974,1.706,2.948,22.827,265.991,-160.767
0.955,1.881,3.034,39.429,239.197,-153.320
0.900,1.995,3.008,37.537,231.995,-155.273
0.848,2.019,2.895,18.616,228.516,-157.837
0.782,1.973,2.696,3.296,220.642,-153.992
0.709,1.911,2.587,0.366,210.571,-142.517
0.854,1.518,0.916,5.676,220.703,-131.653
0.625,1.794,2.270,-27.100,188.232,-115.601
0.690,1.667,2.176,-10.193,151.917,-100.281
0.643,1.466,2.117,4.944,152.954,-85.205
0.631,1.378,1.966,15.686,148.376,-77.637
0.616,1.174,1.865,22.705,130.798,-74.524
0.493,1.176,2.109,22.095,130.371,-70.801
0.465,1.020,2.117,18.860,132.446,-59.082
0.445,0.818,1.539,17.944,120.789,-32.715
0.351,0.635,1.619,3.174,87.524,-7.629
0.308,0.437,1.404,-16.052,56.030,1.953
0.258,0.305,1.309,-43.945,29.907,2.502
0.282,0.160,1.137,-54.504,10.010,-1.404
0.325,0.112,0.708,-45.044,-8.911,-1.282
0.332,0.148,0.901,-38.513,-43.274,-0.061
0.354,0.199,0.919,-10.864,-54.016,4.028
0.353,0.277,1.058,15.381,-41.382,9.033
0.395,0.309,0.792,26.794,-17.517,10.498
0.348,0.355,0.905,20.508,-6.653,8.728
0.344,0.340,0.830,8.179,-1.221,5.066
0.326,0.362,0.840,-8.606,1.526,0.916
0.329,0.371,0.813,-22.949,0.671,-3.174
0.325,0.397,0.761,-32.715,0.305,-6.042
0.320,0.460,0.803,-40.100,-5.371,-8.484
0.322,0.517,0.788,-42.847,-11.658,-9.949
0.362,0.557,0.772,-43.091,-15.686,-9.888
0.401,0.600,0.751,-38.757,-22.034,-7.935
0.376,0.634,0.683,-31.067,-29.907,-3.479
0.378,0.631,0.496,-18.738,-35.828,4.211
0.341,0.735,0.872,-11.230,-44.006,12.878
0.393,0.700,0.702,3.845,-33.264,16.724
0.377,0.688,0.652,12.573,-18.127,18.005
0.361,0.662,0.644,12.329,-11.047,16.418
0.349,0.653,0.645,6.226,-6.531,13.733
0.328,0.633,0.659,-0.244,-4.944,10.010
0.313,0.614,0.649,-10.437,-4.700,5.188
0.298,0.597,0.669,-13.489,-7.812,4.639
0.283,0.591,0.709,-14.526,-12.756,5.188
0.281,0.594,0.710,-10.864,-16.174,7.751
0.283,0.575,0.684,-3.784,-18.005,11.780
0.291,0.594,0.677,1.953,-16.235,15.686
0.297,0.576,0.689,3.845,-17.517,17.517
0.299,0.575,0.740,2.747,-13.855,17.334
0.300,0.548,0.681,0.244,-9.766,15.076
0.283,0.539,0.710,-1.953,-10.559,13.367
0.292,0.524,0.716,-2.991,-15.991,12.146
0.271,0.535,0.832,-1.831,-18.494,10.742
0.320,0.511,0.615,1.953,-12.512,9.644
0.284,0.532,0.715,1.709,-12.695,8.606
0.279,0.556,0.759,1.709,-12.878,7.935
0.282,0.550,0.708,0.671,-10.925,7.874
0.275,0.545,0.718,-0.977,-10.071,8.240
0.263,0.534,0.720,-2.197,-10.071,8.301
0.268,0.527,0.713,-1.465,-9.583,8.850
0.271,0.524,0.714,0.977,-8.179,9.583
0.271,0.518,0.719,3.601,-5.981,9.460
0.268,0.516,0.723,4.700,-3.418,8.484
0.261,0.508,0.733,3.540,-1.892,6.653
0.255,0.505,0.744,0.488,-1.160,4.028
0.248,0.505,0.753,-1.587,-0.488,2.014
0.243,0.509,0.754,-1.953,-0.244,0.427
0.240,0.513,0.751,-1.343,-0.183,-0.366
0.247,0.519,0.741,-1.160,-0.916,-0.610
0.243,0.517,0.740,-1.221,-2.136,-1.038
0.248,0.522,0.748,-2.014,-4.395,-1.526
0.252,0.532,0.759,-1.221,-6.653,-1.343
0.257,0.545,0.757,0.977,-8.118,-0.793
0.261,0.563,0.770,2.808,-8.850,-0.061
0.258,0.574,0.778,3.601,-8.972,0.916
0.257,0.574,0.779,2.930,-8.301,1.587
0.252,0.562,0.774,0.854,-7.507,1.221
0.248,0.548,0.770,-0.427,-6.531,1.038
0.244,0.536,0.757,-1.099,-5.798,0.488
0.244,0.531,0.747,-0.916,-5.127,0.061
0.245,0.534,0.733,-0.305,-3.967,-0.244
0.243,0.536,0.727,0.122,-2.563,-0.427
0.247,0.539,0.718,0.000,-0.732,-0.977
0.250,0.548,0.718,0.366,1.343,-1.038
0.247,0.554,0.724,1.099,2.991,-0.916
0.243,0.568,0.742,0.916,3.845,-0.916
0.236,0.582,0.763,-0.122,3.418,-0.732
0.235,0.584,0.777,-0.549,2.075,0.000
0.233,0.588,0.779,-0.977,0.183,0.916
0.231,0.590,0.777,-0.610,-1.953,2.014
0.235,0.591,0.775,-0.183,-3.601,3.174
0.239,0.582,0.748,-0.183,-4.517,3.662
0.233,0.580,0.753,-0.610,-5.920,3.601
0.238,0.574,0.739,-0.671,-6.836,3.357
0.241,0.571,0.726,0.244,-6.470,3.052
0.243,0.571,0.719,1.953,-5.859,3.479
0.241,0.565,0.717,2.441,-4.883,3.357
0.243,0.563,0.710,2.380,-3.906,2.930

0.742,-1.383,-1.545,-132.324,-27.588,-106.079
0.977,-1.582,-1.808,-121.521,-20.752,-128.174
1.219,-1.692,-2.158,-95.459,3.601,-163.269
1.441,-1.685,-2.334,-67.810,44.556,-213.623
1.698,-1.562,-2.396,-33.691,109.741,-268.555
1.964,-1.363,-2.304,5.127,187.256,-318.726
2.208,-1.167,-2.085,44.128,260.925,-358.215
2.391,-0.962,-1.828,78.857,323.730,-381.775
2.424,-0.796,-1.461,110.962,375.061,-388.428
2.467,-0.689,-1.016,145.142,427.979,-379.211
2.458,-0.628,-0.584,184.509,478.210,-359.436
2.444,-0.465,0.017,231.689,516.785,-331.604
2.449,-0.203,0.593,284.424,544.312,-298.035
2.346,0.203,1.478,322.266,551.147,-266.113
2.293,0.755,2.580,317.383,545.654,-250.305
2.387,1.527,3.466,278.931,552.307,-264.221
2.139,2.348,4.000,203.918,550.537,-286.560
1.399,3.444,4.000,89.050,521.667,-283.325
0.858,3.232,4.000,-17.029,468.689,-246.826
0.224,2.594,4.000,-76.721,333.130,-175.232
0.340,1.917,4.000,-101.685,245.361,-90.942
0.331,1.719,3.432,-52.368,205.200,-40.955
0.323,1.603,2.896,3.296,171.448,-25.940
0.328,1.707,2.792,14.282,144.348,-33.081
0.304,1.720,2.625,-4.456,122.620,-48.279
0.202,1.754,2.552,-28.564,108.704,-60.364
0.161,1.642,2.412,-48.828,97.656,-68.604
0.142,1.409,1.871,-54.138,92.468,-75.989
0.036,1.444,2.439,-54.626,72.266,-79.956
0.086,1.298,1.605,-26.184,74.707,-80.017
0.090,1.130,1.521,-26.245,41.809,-65.674
0.041,1.189,2.037,-33.081,23.804,-56.458
0.094,0.942,1.453,-3.784,37.354,-49.194
0.065,0.907,1.268,-7.141,40.222,-41.504
0.086,0.727,1.270,-17.578,18.188,-42.908
0.124,0.654,1.262,-13.123,17.761,-46.448
0.152,0.626,1.122,-14.282,26.917,-51.880
0.157,0.569,1.164,-16.663,31.982,-56.580
0.170,0.498,0.927,-9.583,44.189,-58.594
0.147,0.494,0.927,-3.052,48.279,-55.908
0.136,0.462,0.838,4.822,47.058,-52.612
0.110,0.448,0.835,9.583,39.001,-48.401
0.106,0.466,0.877,11.230,24.658,-41.016
0.130,0.485,0.854,13.855,12.390,-30.518
0.151,0.496,0.902,17.273,2.319,-18.494
0.194,0.482,0.765,21.729,-5.371,-6.470
0.212,0.514,0.887,24.780,-13.000,2.930
0.255,0.518,0.691,29.358,-12.512,6.897
0.240,0.541,0.728,28.687,-19.714,7.019
0.223,0.597,0.957,27.893,-26.306,4.883
0.250,0.602,0.989,31.433,-13.184,1.648
0.277,0.625,0.827,35.095,10.803,-1.587
0.268,0.643,0.669,30.701,23.682,-4.272
0.258,0.640,0.679,16.174,20.447,-6.653
0.252,0.630,0.743,1.465,13.611,-8.484
0.256,0.618,0.763,-8.789,11.169,-9.583
0.256,0.595,0.697,-13.611,10.071,-9.766
0.248,0.604,0.710,-12.085,8.362,-7.263
0.259,0.580,0.544,-8.728,2.930,-3.662
0.219,0.601,0.770,-6.287,-9.460,-0.244
0.243,0.567,0.769,3.357,-9.338,2.441
0.261,0.571,0.641,10.986,0.854,4.700
0.242,0.559,0.632,9.460,0.244,4.150
0.226,0.551,0.657,4.761,-4.333,2.686
0.216,0.553,0.682,1.587,-7.202,1.404
0.218,0.548,0.714,-0.977,-8.057,-0.244
0.218,0.546,0.724,-3.967,-7.446,-1.953
0.209,0.544,0.725,-6.348,-6.653,-3.174
0.203,0.552,0.730,-4.822,-6.714,-2.747
0.209,0.564,0.716,0.854,-7.263,0.122
0.213,0.583,0.726,7.080,-8.850,4.089
0.203,0.603,0.751,9.583,-11.169,6.897
0.201,0.607,0.757,9.521,-12.024,9.949
0.218,0.595,0.730,5.554,-11.047,8.728
0.214,0.593,0.733,-0.610,-11.658,6.104
0.206,0.590,0.744,-5.310,-12.024,3.845
0.201,0.590,0.744,-7.446,-10.925,2.319
0.203,0.578,0.724,-7.874,-8.545,1.526
0.207,0.579,0.708,-7.202,-6.592,1.465
0.209,0.574,0.696,-5.005,-4.639,1.404
0.222,0.578,0.626,-2.747,-2.747,1.587
0.208,0.570,0.713,-3.174,-4.456,1.892
0.201,0.580,0.745,-0.549,-3.174,2.808
0.203,0.593,0.734,4.028,-0.427,4.456
0.205,0.600,0.745,7.507,0.793,5.798
0.211,0.604,0.750,8.484,1.770,6.653
0.211,0.599,0.751,7.507,2.441,6.775
0.210,0.588,0.760,5.371,2.441,6.409
0.203,0.579,0.771,2.930,1.953,5.981
0.203,0.567,0.768,1.099,2.014,5.554
0.193,0.568,0.812,-0.671,1.770,5.066
0.194,0.560,0.759,-0.183,1.160,5.859
0.187,0.570,0.798,0.671,-1.831,7.751
0.198,0.550,0.737,1.709,-2.869,8.850
0.190,0.561,0.761,1.160,-3.174,8.911
0.190,0.556,0.778,0.366,-4.395,8.667
0.191,0.545,0.749,1.587,-2.686,8.484
0.191,0.539,0.752,2.136,-1.587,7.935
0.188,0.531,0.761,2.563,-1.343,7.141
0.178,0.529,0.759,3.357,-0.366,6.592
0.177,0.532,0.761,2.930,-0.305,5.981
0.175,0.535,0.774,0.854,-0.977,5.005
0.175,0.531,0.780,-1.587,-1.709,3.418
0.178,0.535,0.768,-3.906,-2.258,2.380
0.181,0.536,0.759,-5.737,-2.930,1.770
0.184,0.542,0.748,-6.836,-3.296,1.160
0.189,0.542,0.741,-8.484,-3.296,0.000
0.190,0.546,0.732,-9.094,-2.625,-0.732
0.194,0.548,0.727,-7.996,-1.587,-1.038
0.197,0.555,0.727,-6.348,-0.305,-1.038
0.193,0.560,0.737,-4.578,1.282,-0.732
0.187,0.561,0.738,-2.686,2.869,-0.305
0.182,0.563,0.741,-1.038,4.089,0.427
0.180,0.564,0.741,0.122,4.578,1.282
0.173,0.556,0.769,-0.732,3.967,1.404
0.161,0.547,0.787,-2.319,1.831,1.343
0.160,0.541,0.778,-2.075,-0.366,2.319
0.168,0.536,0.767,-1.282,-1.892,2.869
0.178,0.531,0.756,-1.404,-2.014,1.892

0.754,-1.276,-1.376,-60.242,25.269,-121.094
1.025,-1.494,-1.724,-67.383,30.579,-135.010
1.363,-1.680,-1.963,-64.697,47.668,-158.081
1.644,-1.772,-2.237,-45.471,90.942,-194.214
1.898,-1.710,-2.280,-10.620,157.043,-243.347
2.167,-1.525,-2.113,37.537,239.197,-295.227
2.471,-1.257,-1.808,90.088,326.843,-341.370
2.670,-0.986,-1.373,137.878,401.855,-374.756
2.687,-0.658,-0.744,180.054,462.219,-388.306
2.769,-0.405,-0.214,216.980,513.672,-383.911
2.799,-0.154,0.198,258.789,557.556,-362.549
2.751,0.107,0.785,296.753,576.843,-322.876
2.602,0.366,1.460,321.350,577.759,-268.921
2.508,0.583,1.994,326.416,579.468,-218.567
2.508,0.843,2.503,305.603,580.750,-185.181
2.444,1.159,3.301,267.517,568.787,-171.387
2.097,1.378,3.964,202.026,550.598,-175.659
1.673,1.993,3.932,86.975,519.897,-185.791
1.295,2.126,4.000,18.005,457.825,-197.937
1.183,2.222,4.000,-46.570,386.475,-190.857
0.984,2.239,4.000,-78.369,334.351,-187.744
0.702,2.166,4.000,-82.703,278.503,-175.354
0.545,2.088,3.869,-71.594,236.816,-156.189
0.316,2.315,4.000,-48.706,207.947,-135.254
0.661,2.206,1.744,-62.866,214.783,-119.568
0.304,1.820,3.274,-111.694,99.365,-100.342
0.351,1.724,2.640,-82.825,105.347,-83.557
0.336,1.497,1.970,-85.327,105.103,-72.388
0.265,1.338,2.044,-80.139,58.655,-59.448
0.267,1.150,1.871,-69.458,20.447,-49.316
0.333,1.100,1.879,-50.293,17.761,-40.771
0.283,1.002,1.812,-32.166,34.302,-30.884
0.321,0.829,1.424,-23.621,37.598,-19.897
0.285,0.590,1.449,-14.160,27.649,-9.583
0.273,0.521,1.254,-6.348,34.546,-3.296
0.256,0.402,1.173,-14.587,25.757,-1.038
0.227,0.311,1.214,-25.940,19.714,-2.625
0.212,0.252,1.035,-32.898,17.822,-6.897
0.193,0.164,0.781,-31.494,9.583,-9.033
0.156,0.145,0.760,-19.043,-0.610,-7.751
0.123,0.143,0.932,14.771,-12.268,-4.028
0.146,0.164,0.719,44.556,-1.770,-1.892
0.169,0.165,0.688,41.321,2.808,-2.258
0.210,0.181,0.639,43.396,3.906,-0.854
0.246,0.247,0.652,35.583,5.188,-0.977
0.280,0.348,0.808,16.541,1.770,-5.371
0.317,0.418,0.996,8.423,1.404,-10.803
0.330,0.504,0.992,9.827,12.085,-12.878
0.322,0.564,0.974,8.545,16.846,-13.672
0.319,0.613,0.987,3.723,10.742,-13.794
0.326,0.625,0.992,-2.197,1.953,-13.489
0.339,0.635,0.940,-7.751,-4.700,-12.756
0.363,0.632,0.896,-10.986,-9.827,-11.292
0.386,0.636,0.832,-10.315,-12.634,-8.362
0.399,0.628,0.784,-7.629,-14.465,-4.578
0.403,0.609,0.780,-2.930,-15.137,-0.732
0.400,0.588,0.775,4.089,-12.878,3.540
0.392,0.575,0.741,10.925,-8.606,7.080
0.379,0.609,0.540,12.268,-6.714,9.583
0.342,0.575,0.781,-0.122,-16.602,9.338
0.328,0.553,0.792,-4.578,-15.137,8.789
0.312,0.547,0.751,-7.507,-6.348,9.155
0.301,0.513,0.731,-10.193,-3.357,9.827
0.291,0.478,0.729,-9.644,-1.953,11.780
0.287,0.447,0.740,-5.493,-1.099,13.916
0.267,0.434,0.757,0.305,-1.526,15.564
0.275,0.444,0.708,6.287,-1.221,15.991
0.269,0.449,0.714,9.766,-4.333,15.381
0.263,0.463,0.733,10.010,-7.446,13.489
0.260,0.468,0.765,7.568,-8.972,10.437
0.263,0.477,0.721,3.784,-8.667,6.714
