aX,aY,aZ,gX,gY,gZ
0.390,0.984,0.501,63.049,-82.214,-15.015
0.244,0.977,0.348,63.538,-86.731,-2.502
0.201,0.836,0.092,63.782,-79.895,8.301
0.300,0.674,0.146,67.261,-62.439,17.212
0.371,0.577,0.089,60.852,-32.959,26.245
0.473,0.450,0.193,50.049,-1.343,33.020
0.574,0.381,0.318,33.264,24.170,36.804
0.691,0.330,0.440,15.442,39.978,39.856
0.813,0.313,0.607,-0.122,43.884,39.917
0.948,0.306,0.703,-11.902,42.053,34.790
1.002,0.278,0.843,-13.184,30.212,23.743
0.928,0.306,0.899,-5.432,8.545,8.606
0.849,0.356,0.846,8.240,-16.968,-4.578
0.753,0.436,0.748,24.963,-41.382,-11.719
0.688,0.475,0.609,38.757,-55.420,-14.771
0.654,0.472,0.483,48.035,-60.974,-13.977
0.636,0.519,0.601,53.406,-61.646,-8.850
0.578,0.393,0.416,56.152,-55.908,-0.122
0.595,0.316,0.485,55.115,-46.021,6.165
0.662,0.261,0.545,45.715,-36.255,11.658
0.665,0.194,0.519,39.673,-23.560,11.292
0.662,0.202,0.547,33.813,-17.883,8.362
0.669,0.227,0.548,29.358,-14.465,4.761
0.692,0.289,0.600,24.780,-11.902,1.648
0.688,0.326,0.641,19.348,-11.841,-2.258
0.660,0.380,0.727,12.878,-19.226,-5.371
0.648,0.447,0.753,7.568,-29.602,-7.812
0.625,0.467,0.756,6.958,-37.659,-8.484
0.614,0.472,0.754,11.292,-41.992,-7.507
0.590,0.471,0.712,18.616,-43.213,-6.226
0.547,0.464,0.705,26.428,-42.908,-5.188
0.525,0.445,0.652,33.447,-41.870,-4.517
0.507,0.414,0.594,36.194,-40.466,-3.784
0.495,0.390,0.559,33.875,-38.025,-2.869
0.498,0.372,0.523,30.151,-33.875,-1.709
0.508,0.371,0.501,24.475,-28.503,-1.038
0.517,0.386,0.518,16.235,-21.851,-0.793
0.512,0.407,0.537,6.958,-14.282,-0.061
0.525,0.428,0.642,-1.404,-7.935,1.526
0.562,0.431,0.730,-7.324,-3.845,2.808
0.603,0.433,0.821,-8.179,-4.578,3.174
0.602,0.432,0.896,-4.761,-10.742,2.563
0.607,0.414,0.889,1.404,-19.226,0.977
0.599,0.396,0.845,8.240,-27.344,0.122
0.595,0.387,0.787,13.428,-32.471,0.305
0.600,0.372,0.743,16.968,-34.485,0.061
0.585,0.360,0.690,18.127,-33.508,-0.732
0.573,0.346,0.671,18.005,-31.128,-1.892
0.571,0.352,0.657,14.771,-27.039,-3.235
0.555,0.355,0.658,11.658,-22.461,-3.906
0.535,0.350,0.657,9.094,-17.761,-4.028
0.517,0.352,0.656,6.714,-13.123,-4.089
0.502,0.375,0.659,5.676,-8.545,-4.272
0.487,0.396,0.654,6.775,-4.883,-4.211
0.466,0.408,0.657,7.568,-2.747,-3.113
0.479,0.403,0.681,6.165,-2.808,-0.671
0.506,0.396,0.721,4.517,-4.761,1.648
0.522,0.386,0.745,4.333,-7.446,2.686
0.532,0.368,0.755,5.371,-10.132,2.991
0.545,0.349,0.763,6.348,-12.085,3.174
0.553,0.335,0.767,6.592,-13.550,2.808
0.548,0.325,0.768,5.981,-14.465,1.953
0.542,0.318,0.755,5.432,-15.442,0.549
0.539,0.327,0.739,5.188,-15.991,-0.854
0.524,0.332,0.720,4.700,-15.564,-1.709
0.510,0.348,0.711,2.991,-14.771,-2.136
0.508,0.361,0.699,1.282,-13.733,-2.258
0.494,0.371,0.702,0.366,-10.559,-2.014
0.485,0.377,0.706,-1.099,-7.080,-0.916
0.487,0.375,0.715,-2.930,-4.578,0.610
0.500,0.371,0.732,-3.662,-3.357,1.892
0.513,0.368,0.751,-3.357,-2.686,2.563
0.522,0.369,0.755,-1.770,-2.014,2.319
0.533,0.367,0.756,0.793,-1.648,1.770
0.532,0.362,0.768,1.892,-1.587,0.916
0.523,0.368,0.767,2.075,-2.686,-0.244
0.517,0.378,0.754,2.441,-3.723,-1.160
0.505,0.384,0.753,1.892,-4.456,-1.465
0.494,0.393,0.760,0.122,-4.578,-1.343
0.478,0.395,0.764,-1.160,-5.249,-0.732
0.472,0.390,0.758,-2.136,-6.287,0.000
0.473,0.379,0.753,-2.014,-6.531,0.427
0.484,0.361,0.745,-1.404,-4.761,0.549
0.484,0.361,0.762,1.465,-2.258,1.038
0.498,0.366,0.767,3.845,-1.221,0.793
0.505,0.368,0.784,3.967,-2.258,1.282
0.512,0.370,0.783,2.991,-3.662,1.709
0.511,0.371,0.781,1.404,-4.517,2.014
0.509,0.365,0.776,-0.244,-4.761,2.441
0.509,0.362,0.768,-1.160,-5.005,2.747
0.506,0.361,0.763,-1.465,-5.127,2.625
0.501,0.354,0.745,-1.282,-4.456,2.502
0.495,0.349,0.727,-1.587,-3.601,2.319

-0.020,0.211,-3.084,59.692,196.716,33.691
0.007,0.332,-3.732,59.143,247.253,35.400
0.021,0.469,-4.000,21.057,305.420,48.401
0.343,0.763,-4.000,-44.678,388.977,67.688
0.685,1.046,-4.000,-141.052,486.755,89.722
1.226,1.277,-3.875,-220.642,580.688,110.291
1.659,1.386,-3.503,-274.902,669.739,126.831
2.108,1.424,-3.172,-303.955,748.230,140.503
2.625,1.407,-2.749,-333.252,811.462,147.461
2.988,1.347,-2.035,-381.958,855.652,142.883
3.450,1.371,-1.225,-420.898,873.047,134.277
3.706,1.312,-0.329,-457.520,849.976,112.854
3.913,1.347,0.713,-490.356,794.495,85.510
3.880,1.538,1.550,-507.202,717.346,51.575
3.863,1.480,2.200,-469.727,629.333,5.920
3.600,1.520,3.043,-357.910,504.700,-44.312
3.454,1.658,2.771,-244.934,400.330,-78.247
3.201,1.719,2.280,-186.646,319.580,-79.468
3.244,1.877,2.488,-175.903,252.197,-49.500
3.076,1.714,2.354,-170.105,208.374,-16.968
2.864,1.698,2.446,-169.434,187.683,-8.240
2.660,1.741,2.456,-168.945,174.438,-9.521
2.500,1.734,2.530,-148.804,168.274,-5.981
2.350,1.774,2.592,-118.530,155.334,0.122
2.052,1.679,2.569,-73.975,134.888,10.132
1.723,1.665,2.985,-5.920,97.961,34.180
2.064,1.535,2.407,-6.958,111.023,40.955
1.689,1.090,2.359,-10.010,141.541,21.606
1.601,0.807,2.109,72.571,100.342,25.940
1.514,0.667,1.850,126.099,81.787,25.574
1.318,0.418,1.559,131.958,57.312,19.958
1.213,0.293,1.686,111.816,28.320,6.226
1.106,0.191,0.929,77.393,11.047,-7.019
0.878,0.238,1.081,37.537,-20.203,-14.099
0.716,0.372,0.919,-2.991,-33.752,-9.827
0.612,0.460,0.803,-20.386,-35.461,-2.258
0.535,0.484,0.796,-20.813,-40.405,-0.366
0.527,0.517,0.748,-10.193,-38.147,-1.587
0.512,0.555,0.652,11.230,-24.780,-2.686
0.491,0.535,0.647,29.724,-11.230,-0.977
0.421,0.813,1.898,32.898,0.916,6.287
0.517,0.643,0.857,25.024,10.376,12.207
0.515,0.548,0.898,-9.277,-9.460,15.747
0.548,0.514,0.823,-11.719,-16.541,19.592
0.559,0.494,0.824,0.488,-30.884,22.278
0.565,0.459,0.720,16.052,-39.246,20.325
0.550,0.427,0.668,27.283,-45.166,16.418
0.566,0.387,0.593,33.020,-49.072,13.977
0.583,0.348,0.549,33.508,-49.133,12.939
0.618,0.314,0.594,31.921,-44.312,12.024
0.661,0.298,0.637,26.306,-34.119,9.094
0.684,0.263,0.648,19.226,-22.888,3.906
0.700,0.244,0.677,17.151,-15.991,-2.502
0.698,0.334,0.701,19.836,-13.245,-6.531
0.659,0.388,0.739,22.095,-10.742,-5.737
0.621,0.356,0.932,17.090,-13.733,-1.526
0.588,0.390,0.799,10.437,-19.043,3.418
0.564,0.351,0.802,10.559,-26.001,5.127
0.553,0.316,0.809,12.573,-38.757,7.690
0.543,0.290,0.753,15.625,-42.542,8.362
0.520,0.285,0.717,19.043,-41.626,6.958
0.516,0.270,0.676,23.682,-38.452,4.272
0.509,0.274,0.663,26.062,-33.569,1.465
0.511,0.278,0.654,24.170,-27.649,-0.610
0.515,0.258,0.656,20.386,-21.851,-2.930
0.523,0.269,0.676,16.296,-17.761,-4.089
0.518,0.278,0.707,12.573,-14.343,-4.517
0.532,0.308,0.734,7.996,-13.184,-4.456
0.538,0.326,0.772,4.150,-13.916,-4.211
0.543,0.333,0.792,3.174,-17.761,-3.479
0.538,0.322,0.792,1.892,-23.743,-2.502
0.529,0.316,0.763,0.854,-28.748,-2.197
0.513,0.302,0.749,1.099,-30.212,-3.235
0.501,0.300,0.718,1.465,-27.527,-4.333
0.487,0.284,0.716,4.272,-21.973,-5.066
0.486,0.289,0.729,5.737,-15.625,-5.981
0.501,0.283,0.729,6.531,-10.437,-6.226
0.509,0.319,0.854,7.324,-7.324,-6.287
0.517,0.311,0.775,7.019,-2.502,-6.897
0.503,0.332,0.847,9.460,-2.991,-6.470
0.498,0.356,0.873,9.583,-5.371,-4.883
0.506,0.333,0.843,11.169,-4.395,-4.150
0.501,0.323,0.854,13.245,-5.005,-3.784
0.499,0.322,0.841,15.686,-5.615,-3.357
0.486,0.305,0.808,18.066,-6.042,-2.747
0.481,0.281,0.778,18.799,-6.653,-2.625
0.484,0.280,0.835,18.738,-7.019,-2.441
0.487,0.257,0.798,18.921,-6.165,-3.052
0.484,0.259,0.823,19.897,-7.751,-4.089
0.473,0.262,0.830,18.860,-10.010,-4.456
0.466,0.262,0.813,16.235,-11.536,-4.456
0.464,0.262,0.825,11.963,-14.893,-4.333
0.465,0.256,0.807,7.019,-18.005,-4.395
0.460,0.255,0.805,4.272,-19.714,-4.761
0.448,0.258,0.783,2.869,-19.592,-5.432
0.438,0.270,0.794,2.075,-18.372,-5.798
0.432,0.280,0.779,2.563,-15.808,-5.676
0.423,0.283,0.776,3.540,-13.000,-5.371
0.414,0.295,0.778,4.272,-9.460,-4.761
0.409,0.308,0.785,4.639,-5.127,-4.211
0.412,0.314,0.800,4.761,-1.526,-3.357
0.422,0.314,0.823,4.028,1.709,-1.526
0.440,0.305,0.853,2.441,3.540,0.061
0.460,0.300,0.877,0.366,2.319,0.916
0.475,0.292,0.888,0.671,-0.427,1.221
0.488,0.282,0.884,2.808,-2.808,0.732
0.488,0.275,0.859,6.042,-4.456,-0.122
0.481,0.266,0.825,8.179,-5.249,-1.282
0.470,0.268,0.805,8.118,-5.371,-2.258
0.462,0.274,0.797,6.348,-4.761,-2.991
0.456,0.278,0.805,3.296,-4.272,-3.418
0.456,0.285,0.823,-0.122,-3.967,-3.601
0.450,0.304,0.836,-2.136,-4.150,-3.601
0.441,0.312,0.845,-2.319,-4.028,-2.991
0.435,0.327,0.845,-1.526,-3.601,-2.136
0.428,0.334,0.845,-0.183,-2.747,-0.732
0.430,0.327,0.840,0.854,-2.319,0.916
0.436,0.318,0.839,1.587,-2.136,2.014
0.443,0.306,0.834,3.174,-2.441,2.808

0.090,0.185,-2.368,-61.951,260.803,34.363
0.255,0.297,-2.289,-97.168,320.251,37.720
0.435,0.350,-2.122,-132.812,374.756,45.288
0.646,0.423,-1.918,-159.241,424.500,53.284
0.895,0.489,-1.728,-178.528,469.238,59.265
1.036,0.468,-1.539,-190.796,505.432,61.768
1.094,0.399,-1.337,-195.740,534.180,62.378
1.235,0.394,-1.249,-197.937,556.152,62.622
1.287,0.307,-1.083,-206.909,567.932,59.998
1.379,0.260,-0.885,-221.924,573.486,56.396
1.558,0.260,-0.614,-238.403,575.134,50.964
1.722,0.347,-0.226,-258.667,574.829,41.138
1.865,0.331,0.256,-277.588,571.960,24.597
1.930,0.497,0.734,-285.767,564.148,7.507
1.945,0.724,1.121,-278.259,549.072,-6.897
1.809,0.929,1.373,-254.822,525.452,-17.334
1.625,1.108,1.455,-233.093,489.258,-18.005
1.541,1.284,1.426,-229.492,438.782,-9.216
1.718,1.349,1.496,-234.192,389.771,4.456
1.942,1.322,1.656,-236.084,355.652,14.587
2.212,1.315,1.785,-228.210,338.623,16.907
2.315,1.294,1.814,-212.524,330.933,14.709
2.355,1.248,1.945,-196.045,315.308,10.986
2.390,1.286,2.015,-185.608,288.818,10.437
2.454,1.365,2.475,-172.913,260.620,13.428
2.512,1.419,2.514,-198.608,253.479,10.315
2.389,1.382,2.633,-221.252,232.544,-0.854
2.068,1.327,2.766,-222.168,174.316,-8.484
2.106,1.374,2.696,-214.111,94.421,-12.634
1.855,1.425,2.519,-205.383,60.059,-10.132
1.649,1.448,2.416,-183.289,40.833,-17.090
1.501,1.461,2.291,-135.620,35.583,-21.301
1.351,1.424,2.099,-70.374,42.542,-11.230
1.192,1.232,1.867,11.780,39.368,1.404
1.114,1.093,1.970,93.811,24.048,10.315
1.102,1.013,1.275,126.770,24.536,8.362
0.798,0.972,1.178,136.108,19.531,-3.296
0.579,0.751,0.465,152.222,-7.263,-5.554
0.375,0.791,0.377,145.874,-27.710,-2.563
0.273,0.747,0.207,110.352,-33.447,5.066
0.298,0.697,0.156,64.453,-27.405,14.648
0.382,0.675,0.210,26.611,-15.686,23.437
0.426,0.589,0.339,2.319,-1.648,26.550
0.548,0.486,0.400,-6.897,21.301,24.048
0.619,0.524,0.539,-18.433,40.100,24.231
0.736,0.540,0.820,-29.663,43.518,25.269
0.825,0.542,1.001,-29.236,32.898,22.156
0.844,0.533,1.092,-20.325,13.733,16.663
0.807,0.497,1.067,-4.150,-9.338,10.376
0.752,0.465,0.978,18.433,-31.494,5.310
0.692,0.473,0.856,39.246,-47.058,2.136
0.606,0.475,0.721,51.880,-51.025,-1.953
0.562,0.481,0.624,60.730,-48.096,-4.211
0.540,0.455,0.549,63.110,-39.124,-3.723
0.496,0.427,0.529,64.514,-35.278,-0.122
0.529,0.337,0.514,63.660,-29.968,4.028
0.565,0.304,0.542,50.720,-22.522,8.118
0.610,0.249,0.603,36.865,-16.418,10.132
0.661,0.202,0.665,27.771,-10.681,10.010
0.699,0.145,0.655,23.804,-8.118,6.775
0.696,0.183,0.825,26.733,-12.939,1.892
0.681,0.189,0.755,26.184,-18.860,-2.930
0.642,0.231,0.778,26.245,-23.743,-5.432
0.616,0.265,0.733,23.132,-27.466,-6.592
0.585,0.285,0.731,20.081,-30.151,-5.920
0.564,0.305,0.721,16.663,-31.921,-4.395
0.553,0.300,0.707,15.259,-30.640,-2.808
0.532,0.313,0.706,13.245,-28.198,-1.160
0.537,0.291,0.691,13.916,-25.696,-0.793
0.535,0.285,0.685,16.602,-23.071,-1.282
0.520,0.279,0.630,17.761,-19.836,-2.136
0.518,0.305,0.708,18.127,-17.395,-2.930
0.510,0.276,0.607,17.029,-12.207,-3.540
0.509,0.288,0.695,17.029,-11.353,-3.723
0.517,0.313,0.702,13.123,-9.827,-4.272
0.505,0.320,0.731,12.146,-8.728,-5.127
0.500,0.333,0.737,12.024,-10.071,-5.737
0.500,0.343,0.721,12.756,-10.254,-6.165
0.490,0.349,0.721,12.756,-11.108,-6.165
0.487,0.352,0.724,11.414,-11.719,-5.615
0.494,0.346,0.736,8.240,-12.695,-4.456
0.504,0.344,0.758,4.639,-15.198,-3.784
0.509,0.338,0.760,1.282,-17.029,-3.723
0.514,0.340,0.769,-1.160,-17.700,-3.662
0.510,0.334,0.780,-3.235,-17.822,-3.723
0.507,0.331,0.787,-4.211,-17.761,-3.784
0.512,0.334,0.790,-3.296,-16.663,-3.906
0.507,0.336,0.794,-0.732,-14.526,-4.150
0.501,0.336,0.792,1.953,-11.536,-4.578
0.496,0.344,0.791,4.272,-9.094,-5.127
0.488,0.362,0.798,6.042,-7.019,-5.615
0.477,0.376,0.804,6.470,-6.287,-5.615
0.472,0.389,0.809,5.981,-6.653,-5.371
0.474,0.391,0.809,7.263,-6.409,-4.761
0.475,0.386,0.796,9.888,-5.981,-4.211
0.475,0.380,0.785,10.437,-6.409,-3.601
0.478,0.372,0.778,8.240,-7.874,-2.625
0.477,0.358,0.770,5.920,-9.033,-1.770
0.482,0.351,0.761,4.578,-9.460,-1.465
0.481,0.346,0.757,3.967,-8.911,-1.526
0.478,0.339,0.765,3.418,-7.446,-1.953
0.476,0.350,0.770,2.380,-5.737,-2.014
0.474,0.362,0.775,2.197,-3.723,-2.258
0.473,0.367,0.783,2.319,-1.648,-1.953
0.474,0.372,0.798,1.953,-0.122,-1.221
0.482,0.375,0.810,2.991,0.183,-0.610
0.493,0.369,0.810,5.066,0.366,-0.427
0.497,0.361,0.814,5.798,-0.366,-0.549
0.495,0.359,0.817,4.089,-3.479,-0.427
0.492,0.352,0.807,2.136,-6.592,-0.427
0.490,0.341,0.774,2.197,-8.179,-0.854
0.485,0.340,0.770,3.113,-7.446,-1.343
0.478,0.339,0.772,2.319,-5.859,-1.404
0.481,0.340,0.774,0.427,-5.188,-1.404
0.479,0.344,0.786,-1.221,-5.066,-1.343
0.475,0.347,0.786,-1.953,-4.700,-1.465
0.473,0.356,0.797,-1.343,-4.089,-1.282
0.470,0.367,0.806,-0.732,-3.479,-0.549
0.471,0.368,0.809,0.244,-2.991,0.305

0.058,0.324,-2.701,10.681,239.380,24.658
0.120,0.474,-2.971,-3.967,279.663,30.518
0.206,0.618,-3.146,-35.950,345.093,42.053
0.362,0.667,-3.102,-77.942,423.035,60.791
0.643,0.743,-2.970,-119.324,503.845,81.909
0.988,0.782,-2.671,-163.330,578.308,101.563
1.271,0.797,-2.172,-209.167,638.855,116.150
1.677,0.842,-1.750,-255.615,678.894,122.803
2.012,0.827,-1.068,-312.012,699.097,118.286
2.331,0.864,-0.327,-356.995,702.759,107.910
2.515,0.956,0.444,-386.169,677.368,88.684
2.509,1.017,1.074,-403.564,633.850,66.589
2.618,1.072,1.622,-399.902,587.219,46.875
2.791,1.105,2.605,-373.962,537.537,23.193
2.891,1.289,2.900,-320.984,474.304,-3.052
2.784,1.285,3.180,-244.324,394.531,-28.259
2.809,1.165,2.881,-160.583,339.050,-36.682
2.549,1.270,2.651,-113.159,294.556,-31.860
2.505,1.106,2.497,-94.421,252.258,-14.099
2.514,1.036,2.440,-113.647,226.562,1.404
2.448,0.902,2.491,-148.193,207.886,11.658
2.291,0.828,2.569,-163.635,183.533,12.512
2.142,0.771,2.448,-158.508,158.264,8.362
1.910,0.578,2.149,-120.239,127.075,11.780
1.692,0.667,2.807,-52.612,83.496,26.489
1.865,0.956,2.360,-67.871,105.591,23.987
1.537,0.554,1.583,-120.911,141.052,0.488
1.486,0.404,1.627,-112.305,88.379,-1.526
1.475,0.622,1.838,-95.093,68.420,-10.376
1.315,0.721,1.768,-89.478,49.988,-7.385
1.141,0.762,1.686,-78.003,46.936,-2.075
1.025,0.766,1.455,-45.837,49.683,1.221
0.983,0.692,1.297,-0.183,37.109,1.648
0.803,0.699,1.292,23.193,1.099,2.136
0.735,0.666,1.044,32.715,-12.451,-0.977
0.593,0.622,0.843,46.936,-23.193,-3.662
0.496,0.633,0.753,48.645,-37.964,-4.089
0.427,0.627,0.630,41.504,-42.603,-3.357
0.382,0.627,0.590,32.532,-41.809,-0.732
0.354,0.635,0.596,23.132,-37.415,3.174
0.379,0.745,0.831,11.414,-27.893,6.226
0.335,0.618,0.763,5.798,-23.193,9.094
0.392,0.611,0.731,-4.333,-23.987,13.733
0.443,0.584,0.777,-4.578,-18.616,15.320
0.466,0.557,0.827,-1.221,-24.902,18.188
0.512,0.529,0.846,7.996,-36.133,19.165
0.549,0.509,0.832,18.250,-46.448,19.043
0.589,0.499,0.790,22.583,-47.974,17.700
0.611,0.454,0.760,23.560,-44.739,14.343
0.594,0.416,0.744,24.963,-41.016,8.789
0.599,0.404,0.744,25.452,-36.072,2.136
0.584,0.380,0.721,26.672,-31.616,-1.343
0.579,0.369,0.735,27.161,-28.137,-2.625
0.570,0.382,0.739,25.818,-26.306,-2.563
0.571,0.391,0.762,27.161,-25.513,-0.671
0.552,0.394,0.781,27.283,-22.888,1.709
0.541,0.379,0.780,27.161,-24.963,3.479
0.535,0.365,0.799,28.564,-31.006,6.165
0.530,0.349,0.756,30.579,-35.828,7.507
0.532,0.330,0.727,33.447,-38.025,8.240
0.526,0.309,0.711,35.095,-37.659,8.240
0.511,0.299,0.714,32.593,-35.339,7.141
0.513,0.292,0.727,29.907,-31.067,5.493
0.513,0.284,0.751,27.710,-23.804,4.211
0.511,0.275,0.797,26.611,-16.357,2.808
0.514,0.282,0.831,26.611,-10.315,1.587
0.515,0.268,0.833,28.320,-6.897,1.526
0.506,0.251,0.829,28.137,-6.653,0.732
0.500,0.249,0.814,27.527,-7.751,-0.488
0.488,0.261,0.796,27.039,-8.789,-1.648
0.460,0.264,0.785,24.658,-10.864,-2.319
0.443,0.275,0.775,19.531,-14.771,-2.380
0.431,0.300,0.786,13.611,-18.555,-1.770
0.423,0.308,0.796,8.118,-21.179,-0.488
0.411,0.314,0.796,5.615,-22.156,0.610
0.411,0.327,0.811,4.578,-21.790,1.465
0.405,0.319,0.815,7.629,-22.034,2.930
0.408,0.325,0.807,11.841,-20.447,3.723
0.423,0.306,0.811,15.930,-17.761,4.944
0.437,0.280,0.818,18.921,-14.709,5.798
0.449,0.262,0.825,19.897,-12.024,5.127
0.455,0.248,0.823,19.958,-10.986,3.784
0.460,0.242,0.819,18.494,-11.169,2.441
0.455,0.238,0.826,16.785,-11.841,0.916
0.443,0.239,0.819,15.320,-11.780,-0.427
0.434,0.251,0.826,13.306,-11.963,-1.465
0.428,0.253,0.829,11.475,-11.658,-2.075
0.430,0.261,0.830,10.620,-10.254,-2.319
0.425,0.262,0.827,10.742,-8.545,-2.197
0.416,0.262,0.824,7.996,-7.812,-1.892
0.416,0.266,0.828,3.723,-7.690,-1.160
0.417,0.267,0.834,1.404,-6.653,-0.122
0.423,0.269,0.852,1.770,-4.761,0.305
0.427,0.274,0.871,4.089,-3.662,0.183
0.416,0.285,0.870,5.615,-3.662,-0.061
0.405,0.291,0.859,5.249,-4.211,0.000
0.396,0.297,0.850,4.944,-4.700,0.549
0.391,0.301,0.840,5.615,-4.578,1.465
0.386,0.291,0.824,6.348,-3.479,2.319
0.391,0.283,0.813,8.972,-1.221,3.296
0.398,0.272,0.798,10.925,1.709,4.089
0.400,0.257,0.798,7.507,4.028,5.127
0.411,0.252,0.822,0.488,4.272,5.859
0.429,0.247,0.846,-3.113,4.211,6.409
0.448,0.235,0.868,-3.357,5.310,5.981
0.458,0.229,0.886,-1.648,5.981,4.761
0.462,0.234,0.893,0.854,4.944,3.296
0.461,0.239,0.903,2.991,2.014,2.075
0.458,0.244,0.895,4.456,-2.563,1.099
0.449,0.243,0.870,5.554,-5.676,0.305
0.435,0.240,0.844,7.263,-6.592,-0.305
0.424,0.242,0.823,8.606,-5.676,-0.916
0.415,0.245,0.813,8.789,-3.906,-0.977
0.406,0.246,0.813,6.714,-2.441,-0.610
0.399,0.256,0.821,2.930,-1.221,-0.183
0.397,0.265,0.837,-1.038,-1.099,0.427
0.395,0.264,0.842,-3.296,0.061,1.099
0.398,0.270,0.861,-2.991,1.343,2.197
0.414,0.256,0.865,-1.160,1.892,2.930

0.169,0.322,-2.427,-47.852,355.591,20.508
0.320,0.309,-2.492,-63.538,401.001,32.166
0.557,0.342,-2.438,-93.628,449.951,45.044
0.831,0.429,-2.284,-135.986,495.972,57.007
1.050,0.474,-2.036,-182.129,535.706,64.819
1.314,0.566,-1.826,-226.562,568.970,69.519
1.492,0.669,-1.518,-273.193,595.642,69.458
1.718,0.749,-1.123,-310.913,618.042,67.017
2.089,0.808,-0.610,-336.670,631.714,59.875
2.409,0.906,0.100,-357.361,635.254,43.518
2.508,1.046,0.843,-357.239,623.718,18.555
2.481,1.023,1.292,-334.534,601.624,-10.925
2.426,1.089,1.676,-297.363,568.298,-27.527
2.340,1.195,1.901,-255.249,519.348,-36.804
2.344,1.313,1.991,-219.666,457.153,-39.063
2.307,1.319,1.981,-196.533,391.418,-33.997
2.303,1.411,1.934,-186.340,329.407,-26.733
2.328,1.384,1.746,-183.960,275.513,-19.531
2.348,1.402,1.581,-178.772,246.155,-21.057
2.329,1.471,1.573,-181.396,233.215,-22.400
2.322,1.457,1.594,-183.167,229.736,-19.043
2.368,1.420,1.896,-170.288,222.229,-10.742
2.444,1.418,2.361,-151.489,220.703,-4.883
1.960,0.937,3.141,-180.542,223.206,-16.968
2.891,1.306,2.572,-204.224,170.349,-41.504
2.097,1.429,2.720,-207.581,146.545,-43.518
1.882,1.225,2.415,-168.823,115.662,-53.406
1.791,1.372,2.327,-114.502,87.097,-55.542
1.493,1.406,2.085,-46.692,84.595,-29.541
1.447,1.032,2.126,12.085,44.495,-2.502
1.155,0.881,2.127,28.931,-2.197,5.676
1.579,1.061,2.437,40.100,-56.519,15.747
1.090,0.786,1.766,17.334,-24.902,3.723
0.989,0.747,1.430,40.649,-21.362,-8.850
0.840,0.729,1.220,75.989,-41.382,-13.489
0.682,0.742,0.928,84.900,-44.800,-13.489
0.566,0.818,0.882,82.764,-50.842,-10.376
0.471,0.688,0.708,68.970,-56.152,-7.385
0.396,0.716,0.637,54.199,-62.378,-7.507
0.265,0.749,0.585,39.001,-61.218,-1.709
0.202,0.769,0.625,29.114,-56.274,8.911
0.221,0.779,0.626,25.574,-50.232,17.639
0.226,0.742,0.622,28.076,-40.344,20.447
0.263,0.680,0.602,32.043,-30.334,21.729
0.297,0.612,0.574,36.743,-21.912,21.362
0.344,0.575,0.531,41.992,-14.954,21.851
0.412,0.532,0.588,45.410,-14.282,21.973
0.479,0.437,0.651,42.175,-17.944,19.470
0.560,0.393,0.673,36.499,-24.414,15.808
0.613,0.352,0.691,31.372,-31.921,12.207
0.655,0.311,0.713,25.146,-39.856,7.141
0.667,0.319,0.729,15.808,-46.143,1.892
0.656,0.345,0.750,9.094,-49.438,-1.709
0.638,0.372,0.765,5.432,-50.842,-3.601
0.624,0.383,0.782,5.615,-50.415,-4.089
0.604,0.397,0.781,9.338,-47.424,-4.822
0.577,0.401,0.759,14.709,-43.762,-6.104
0.541,0.418,0.744,19.470,-41.016,-6.897
0.498,0.417,0.673,23.621,-38.696,-5.981
0.479,0.420,0.711,26.245,-38.269,-4.150
0.464,0.421,0.720,27.710,-34.180,-2.014
0.470,0.408,0.705,31.311,-27.039,0.061
0.464,0.377,0.699,35.400,-21.667,1.709
0.485,0.345,0.717,35.583,-20.142,3.296
0.499,0.318,0.727,33.386,-19.226,3.662
0.509,0.301,0.720,29.541,-17.883,2.075
0.497,0.300,0.751,26.001,-17.761,0.305
0.497,0.301,0.777,22.949,-19.043,-0.427
0.503,0.305,0.787,19.897,-22.461,-0.977
0.501,0.305,0.811,17.578,-26.672,-2.014
0.500,0.304,0.793,17.578,-28.870,-3.235
0.480,0.304,0.752,18.433,-27.649,-4.761
0.458,0.324,0.732,19.409,-26.978,-6.042
0.442,0.340,0.695,20.020,-24.719,-5.676
0.426,0.337,0.675,18.433,-21.118,-4.761
0.410,0.340,0.673,14.465,-16.785,-4.456
0.398,0.362,0.686,9.094,-13.062,-3.662
0.394,0.375,0.714,1.892,-9.338,-1.465
0.408,0.371,0.752,-3.357,-6.836,1.465
0.431,0.362,0.780,-2.930,-4.395,2.930
0.448,0.352,0.800,1.953,-0.793,3.052
0.457,0.348,0.814,9.033,2.869,2.380
0.463,0.339,0.812,15.564,3.845,1.770
0.466,0.332,0.807,20.020,1.465,1.099
0.462,0.331,0.783,22.339,-1.831,-0.122
0.457,0.327,0.754,23.804,-3.174,-1.465
0.450,0.315,0.726,23.560,-2.991,-2.686
0.436,0.313,0.714,18.677,-2.563,-3.662
0.419,0.344,0.733,12.085,-3.174,-3.845
0.409,0.361,0.745,4.578,-6.348,-2.441
0.408,0.356,0.753,-4.456,-12.146,0.671
0.421,0.346,0.766,-9.277,-16.541,2.563
0.421,0.339,0.759,-8.789,-15.076,2.563
0.412,0.342,0.759,-5.615,-9.949,1.953
0.410,0.354,0.766,-2.869,-5.371,1.892
